Sim_SUOG,Sim_IC,Sim_Resnik,Sim_Wu_Palmer,Sim_Lin
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.26,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.57,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.65,0.85,0.56,0.78
0.25,0.64,0.85,0.56,0.78
0.25,0.64,0.85,0.56,0.78
0.25,0.64,0.85,0.56,0.78
0.25,0.64,0.85,0.56,0.78
0.25,0.64,0.85,0.56,0.78
0.25,0.64,0.85,0.56,0.78
0.25,0.64,0.85,0.56,0.78
0.25,0.64,0.85,0.56,0.78
0.24,0.64,0.85,0.56,0.78
0.24,0.64,0.85,0.56,0.78
0.24,0.64,0.85,0.56,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.78
0.24,0.64,0.85,0.55,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.54,0.77
0.24,0.64,0.85,0.53,0.77
0.24,0.64,0.85,0.53,0.77
0.24,0.64,0.85,0.53,0.77
0.23,0.64,0.85,0.53,0.77
0.23,0.64,0.85,0.53,0.77
0.23,0.64,0.85,0.53,0.77
0.23,0.64,0.85,0.53,0.77
0.23,0.64,0.85,0.53,0.77
0.23,0.64,0.85,0.53,0.77
0.23,0.64,0.85,0.53,0.77
0.23,0.64,0.85,0.53,0.77
0.23,0.64,0.85,0.53,0.77
0.23,0.63,0.85,0.53,0.77
0.23,0.63,0.85,0.53,0.77
0.23,0.63,0.85,0.53,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.63,0.85,0.52,0.76
0.23,0.62,0.85,0.52,0.76
0.23,0.62,0.85,0.52,0.76
0.23,0.62,0.85,0.52,0.76
0.23,0.62,0.85,0.52,0.76
0.23,0.62,0.85,0.52,0.76
0.23,0.62,0.85,0.52,0.76
0.23,0.62,0.85,0.52,0.75
0.23,0.62,0.85,0.52,0.75
0.23,0.62,0.85,0.52,0.75
0.23,0.62,0.85,0.52,0.75
0.23,0.61,0.85,0.52,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.51,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.5,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.23,0.61,0.85,0.49,0.75
0.22,0.61,0.85,0.49,0.75
0.22,0.61,0.85,0.49,0.75
0.22,0.61,0.85,0.49,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.48,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.47,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.85,0.46,0.75
0.22,0.61,0.64,0.46,0.75
0.22,0.61,0.64,0.46,0.75
0.22,0.61,0.64,0.46,0.75
0.22,0.61,0.64,0.46,0.75
0.22,0.61,0.64,0.46,0.75
0.22,0.61,0.64,0.46,0.75
0.22,0.61,0.64,0.45,0.75
0.22,0.4,0.64,0.45,0.45
0.22,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.45,0.45
0.21,0.4,0.64,0.44,0.45
0.21,0.4,0.64,0.44,0.45
0.21,0.4,0.64,0.44,0.45
0.21,0.4,0.64,0.44,0.45
0.21,0.4,0.64,0.44,0.45
0.21,0.4,0.64,0.44,0.45
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.44,0.42
0.21,0.37,0.64,0.43,0.42
0.21,0.37,0.64,0.43,0.42
0.21,0.37,0.64,0.43,0.42
0.21,0.37,0.64,0.43,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.42,0.42
0.21,0.37,0.64,0.4,0.42
0.21,0.37,0.64,0.4,0.42
0.21,0.37,0.64,0.4,0.42
0.21,0.37,0.64,0.4,0.42
0.21,0.37,0.64,0.4,0.42
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.4,0.41
0.21,0.35,0.64,0.39,0.41
0.21,0.35,0.64,0.39,0.41
0.21,0.35,0.64,0.39,0.41
0.21,0.35,0.64,0.39,0.41
0.21,0.35,0.64,0.39,0.41
0.21,0.35,0.64,0.39,0.41
0.21,0.35,0.64,0.39,0.41
0.21,0.35,0.64,0.38,0.41
0.21,0.35,0.64,0.38,0.41
0.21,0.35,0.64,0.38,0.41
0.21,0.35,0.64,0.38,0.41
0.21,0.35,0.64,0.38,0.41
0.21,0.35,0.64,0.38,0.41
0.21,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.35,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.38,0.41
0.2,0.34,0.64,0.37,0.41
0.2,0.34,0.64,0.37,0.41
0.2,0.34,0.64,0.37,0.41
0.2,0.34,0.64,0.37,0.41
0.2,0.34,0.64,0.37,0.41
0.2,0.34,0.64,0.37,0.41
0.2,0.34,0.64,0.37,0.41
0.2,0.34,0.64,0.37,0.41
0.2,0.34,0.64,0.37,0.41
0.2,0.34,0.64,0.37,0.4
0.2,0.34,0.64,0.37,0.4
0.2,0.34,0.64,0.37,0.4
0.2,0.34,0.64,0.37,0.4
0.2,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.37,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.36,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.4
0.19,0.34,0.64,0.35,0.39
0.19,0.34,0.64,0.35,0.39
0.19,0.34,0.64,0.35,0.39
0.19,0.34,0.64,0.35,0.39
0.19,0.34,0.64,0.35,0.39
0.19,0.34,0.64,0.35,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.34,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.19,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.33,0.64,0.33,0.39
0.18,0.32,0.64,0.33,0.39
0.18,0.32,0.64,0.33,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.32,0.39
0.18,0.32,0.64,0.31,0.39
0.18,0.32,0.64,0.31,0.39
0.18,0.32,0.64,0.31,0.39
0.18,0.32,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.39
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.29,0.64,0.31,0.38
0.18,0.28,0.64,0.31,0.38
0.18,0.28,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.31,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.18,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.3,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
0.17,0.26,0.64,0.29,0.38
